

============================== EXP at 2026-05-06 05:57:23 ==============================
dev | avg_loss: 2.7734375 | {'exact_match': 0.0, 'rougeL': 6.7734} | threshold: None
train | epoch   0 | g_step:      1/  7140 | loss: 3.3557 | res: 2.9378 | span: 0.4179 | λ: 0.005 | lr: 1.0000e-04 | scale: 1.0 | t: 0.675
train | epoch   0 | g_step:    120/  7140 | loss: 3.1072 | res: 3.3598 | span: 0.0255 | λ: 0.500 | lr: 9.9930e-05 | scale: 1.0 | t: 0.438
train | epoch   0 | g_step:    130/  7140 | loss: 2.8653 | res: 3.1056 | span: 0.0269 | λ: 0.500 | lr: 9.9918e-05 | scale: 1.0 | t: 0.687
train | epoch   0 | g_step:    140/  7140 | loss: 2.2322 | res: 2.4472 | span: 0.0237 | λ: 0.500 | lr: 9.9905e-05 | scale: 1.0 | t: 0.514
train | epoch   0 | g_step:    150/  7140 | loss: 2.9363 | res: 3.1510 | span: 0.0201 | λ: 0.500 | lr: 9.9891e-05 | scale: 1.0 | t: 0.522
train | epoch   0 | g_step:    160/  7140 | loss: 2.6416 | res: 2.8574 | span: 0.0257 | λ: 0.500 | lr: 9.9876e-05 | scale: 1.0 | t: 0.646
train | epoch   0 | g_step:    170/  7140 | loss: 2.5027 | res: 2.6900 | span: 0.0238 | λ: 0.500 | lr: 9.9860e-05 | scale: 1.0 | t: 0.549
train | epoch   0 | g_step:    180/  7140 | loss: 2.8525 | res: 3.1152 | span: 0.0212 | λ: 0.500 | lr: 9.9843e-05 | scale: 1.0 | t: 0.461
train | epoch   0 | g_step:    190/  7140 | loss: 2.5175 | res: 2.6859 | span: 0.0170 | λ: 0.500 | lr: 9.9826e-05 | scale: 1.0 | t: 0.463
train | epoch   0 | g_step:    200/  7140 | loss: 3.1516 | res: 3.3722 | span: 0.0159 | λ: 0.500 | lr: 9.9807e-05 | scale: 1.0 | t: 0.473
train | epoch   0 | g_step:    210/  7140 | loss: 2.7953 | res: 3.0518 | span: 0.0182 | λ: 0.500 | lr: 9.9787e-05 | scale: 1.0 | t: 0.592
train | epoch   0 | g_step:    220/  7140 | loss: 2.9301 | res: 3.1372 | span: 0.0150 | λ: 0.500 | lr: 9.9766e-05 | scale: 1.0 | t: 0.417
train | epoch   0 | g_step:    230/  7140 | loss: 2.6504 | res: 2.9198 | span: 0.0183 | λ: 0.500 | lr: 9.9744e-05 | scale: 1.0 | t: 0.475
train | epoch   0 | g_step:    240/  7140 | loss: 2.5540 | res: 2.8046 | span: 0.0169 | λ: 0.500 | lr: 9.9722e-05 | scale: 1.0 | t: 0.488
train | epoch   0 | g_step:    250/  7140 | loss: 2.5551 | res: 2.8003 | span: 0.0191 | λ: 0.500 | lr: 9.9698e-05 | scale: 1.0 | t: 0.483
train | epoch   0 | g_step:    260/  7140 | loss: 3.1428 | res: 3.4655 | span: 0.0157 | λ: 0.500 | lr: 9.9674e-05 | scale: 1.0 | t: 0.446
train | epoch   0 | g_step:    270/  7140 | loss: 2.6610 | res: 2.9453 | span: 0.0182 | λ: 0.500 | lr: 9.9648e-05 | scale: 1.0 | t: 0.531
train | epoch   0 | g_step:    280/  7140 | loss: 2.8724 | res: 3.1105 | span: 0.0180 | λ: 0.500 | lr: 9.9621e-05 | scale: 1.0 | t: 0.639
train | epoch   0 | g_step:    290/  7140 | loss: 3.0280 | res: 3.4191 | span: 0.0126 | λ: 0.500 | lr: 9.9594e-05 | scale: 1.0 | t: 0.483
train | epoch   0 | g_step:    300/  7140 | loss: 2.6277 | res: 2.8416 | span: 0.0144 | λ: 0.500 | lr: 9.9565e-05 | scale: 1.0 | t: 0.526
train | epoch   0 | g_step:    310/  7140 | loss: 2.9807 | res: 3.2557 | span: 0.0166 | λ: 0.500 | lr: 9.9536e-05 | scale: 1.0 | t: 0.579
train | epoch   0 | g_step:    320/  7140 | loss: 2.9942 | res: 3.2331 | span: 0.0164 | λ: 0.500 | lr: 9.9506e-05 | scale: 1.0 | t: 0.592
train | epoch   0 | g_step:    330/  7140 | loss: 2.8986 | res: 3.1778 | span: 0.0176 | λ: 0.500 | lr: 9.9474e-05 | scale: 1.0 | t: 0.577
train | epoch   0 | g_step:    340/  7140 | loss: 2.9030 | res: 3.1773 | span: 0.0183 | λ: 0.500 | lr: 9.9442e-05 | scale: 1.0 | t: 0.670
train | epoch   0 | g_step:    350/  7140 | loss: 2.6349 | res: 2.8621 | span: 0.0155 | λ: 0.500 | lr: 9.9409e-05 | scale: 1.0 | t: 0.518
train | epoch   0 | g_step:    360/  7140 | loss: 2.4302 | res: 2.6167 | span: 0.0156 | λ: 0.500 | lr: 9.9375e-05 | scale: 1.0 | t: 0.635
train | epoch   0 | g_step:    370/  7140 | loss: 2.7347 | res: 3.0302 | span: 0.0129 | λ: 0.500 | lr: 9.9340e-05 | scale: 1.0 | t: 0.643
train | epoch   0 | g_step:    380/  7140 | loss: 3.0424 | res: 3.4078 | span: 0.0131 | λ: 0.500 | lr: 9.9303e-05 | scale: 1.0 | t: 0.532
train | epoch   0 | g_step:    390/  7140 | loss: 2.7259 | res: 2.9017 | span: 0.0126 | λ: 0.500 | lr: 9.9266e-05 | scale: 1.0 | t: 0.593
train | epoch   0 | g_step:    400/  7140 | loss: 2.7675 | res: 3.0915 | span: 0.0154 | λ: 0.500 | lr: 9.9228e-05 | scale: 1.0 | t: 0.640
train | epoch   0 | g_step:    410/  7140 | loss: 2.6128 | res: 2.9068 | span: 0.0135 | λ: 0.500 | lr: 9.9189e-05 | scale: 1.0 | t: 0.653
train | epoch   0 | g_step:    420/  7140 | loss: 3.0697 | res: 3.3438 | span: 0.0140 | λ: 0.500 | lr: 9.9150e-05 | scale: 1.0 | t: 0.517
train | epoch   0 | g_step:    430/  7140 | loss: 2.6443 | res: 2.8909 | span: 0.0151 | λ: 0.500 | lr: 9.9109e-05 | scale: 1.0 | t: 0.479
train | epoch   0 | g_step:    440/  7140 | loss: 2.2128 | res: 2.4674 | span: 0.0162 | λ: 0.500 | lr: 9.9067e-05 | scale: 1.0 | t: 0.641
train | epoch   0 | g_step:    450/  7140 | loss: 2.6344 | res: 2.8610 | span: 0.0159 | λ: 0.500 | lr: 9.9024e-05 | scale: 1.0 | t: 0.624
train | epoch   0 | g_step:    460/  7140 | loss: 2.9131 | res: 3.1830 | span: 0.0130 | λ: 0.500 | lr: 9.8980e-05 | scale: 1.0 | t: 0.445
train | epoch   0 | g_step:    470/  7140 | loss: 2.6861 | res: 2.9497 | span: 0.0142 | λ: 0.500 | lr: 9.8936e-05 | scale: 1.0 | t: 0.656
train | epoch   0 | g_step:    480/  7140 | loss: 2.4604 | res: 2.6717 | span: 0.0144 | λ: 0.500 | lr: 9.8890e-05 | scale: 1.0 | t: 0.530
train | epoch   0 | g_step:    490/  7140 | loss: 3.1167 | res: 3.3773 | span: 0.0122 | λ: 0.500 | lr: 9.8844e-05 | scale: 1.0 | t: 0.481
train | epoch   0 | g_step:    500/  7140 | loss: 2.7583 | res: 3.0597 | span: 0.0133 | λ: 0.500 | lr: 9.8796e-05 | scale: 1.0 | t: 0.433
train | epoch   0 | g_step:    510/  7140 | loss: 2.8342 | res: 3.1483 | span: 0.0141 | λ: 0.500 | lr: 9.8748e-05 | scale: 1.0 | t: 0.445
train | epoch   0 | g_step:    520/  7140 | loss: 3.1703 | res: 3.4724 | span: 0.0142 | λ: 0.500 | lr: 9.8698e-05 | scale: 1.0 | t: 0.631
train | epoch   0 | g_step:    530/  7140 | loss: 2.7751 | res: 2.9305 | span: 0.0166 | λ: 0.500 | lr: 9.8648e-05 | scale: 1.0 | t: 0.541
train | epoch   0 | g_step:    540/  7140 | loss: 2.5617 | res: 2.7469 | span: 0.0146 | λ: 0.500 | lr: 9.8597e-05 | scale: 1.0 | t: 0.615
train | epoch   0 | g_step:    550/  7140 | loss: 2.7963 | res: 3.0969 | span: 0.0146 | λ: 0.500 | lr: 9.8544e-05 | scale: 1.0 | t: 0.655
train | epoch   0 | g_step:    560/  7140 | loss: 3.1113 | res: 3.3591 | span: 0.0146 | λ: 0.500 | lr: 9.8491e-05 | scale: 1.0 | t: 0.673
train | epoch   0 | g_step:    570/  7140 | loss: 2.5282 | res: 2.7742 | span: 0.0131 | λ: 0.500 | lr: 9.8437e-05 | scale: 1.0 | t: 0.520
train | epoch   0 | g_step:    580/  7140 | loss: 2.8159 | res: 3.0122 | span: 0.0140 | λ: 0.500 | lr: 9.8382e-05 | scale: 1.0 | t: 0.523
train | epoch   0 | g_step:    590/  7140 | loss: 2.8345 | res: 3.0968 | span: 0.0144 | λ: 0.500 | lr: 9.8326e-05 | scale: 1.0 | t: 0.544
train | epoch   0 | g_step:    600/  7140 | loss: 2.5675 | res: 2.7462 | span: 0.0143 | λ: 0.500 | lr: 9.8269e-05 | scale: 1.0 | t: 0.601
train | epoch   0 | g_step:    610/  7140 | loss: 3.0712 | res: 3.4208 | span: 0.0146 | λ: 0.500 | lr: 9.8212e-05 | scale: 1.0 | t: 0.626
train | epoch   0 | g_step:    620/  7140 | loss: 3.0632 | res: 3.2996 | span: 0.0135 | λ: 0.500 | lr: 9.8153e-05 | scale: 1.0 | t: 0.603
train | epoch   0 | g_step:    630/  7140 | loss: 2.4423 | res: 2.6459 | span: 0.0142 | λ: 0.500 | lr: 9.8093e-05 | scale: 1.0 | t: 0.519
train | epoch   0 | g_step:    640/  7140 | loss: 2.7243 | res: 2.9720 | span: 0.0146 | λ: 0.500 | lr: 9.8033e-05 | scale: 1.0 | t: 0.494
train | epoch   0 | g_step:    650/  7140 | loss: 3.3677 | res: 3.6765 | span: 0.0125 | λ: 0.500 | lr: 9.7971e-05 | scale: 1.0 | t: 0.519
train | epoch   0 | g_step:    660/  7140 | loss: 2.2351 | res: 2.4592 | span: 0.0137 | λ: 0.500 | lr: 9.7909e-05 | scale: 1.0 | t: 0.521
train | epoch   0 | g_step:    670/  7140 | loss: 2.3141 | res: 2.4928 | span: 0.0126 | λ: 0.500 | lr: 9.7845e-05 | scale: 1.0 | t: 0.487
train | epoch   0 | g_step:    680/  7140 | loss: 2.2524 | res: 2.4504 | span: 0.0108 | λ: 0.500 | lr: 9.7781e-05 | scale: 1.0 | t: 0.520
train | epoch   0 | g_step:    690/  7140 | loss: 1.9109 | res: 2.0910 | span: 0.0119 | λ: 0.500 | lr: 9.7716e-05 | scale: 1.0 | t: 0.433
train | epoch   0 | g_step:    700/  7140 | loss: 2.8327 | res: 3.1538 | span: 0.0103 | λ: 0.500 | lr: 9.7649e-05 | scale: 1.0 | t: 0.473
train | epoch   0 | g_step:    710/  7140 | loss: 2.9102 | res: 3.1339 | span: 0.0128 | λ: 0.500 | lr: 9.7582e-05 | scale: 1.0 | t: 0.600
dev | avg_loss: 2.33984375 | {'exact_match': 2.9, 'rougeL': 20.1536} | threshold: None
train | epoch   1 | g_step:    720/  7140 | loss: 2.1912 | res: 2.3871 | span: 0.0117 | λ: 0.500 | lr: 9.7514e-05 | scale: 1.0 | t: 0.641
train | epoch   1 | g_step:    730/  7140 | loss: 2.6932 | res: 3.0256 | span: 0.0128 | λ: 0.500 | lr: 9.7445e-05 | scale: 1.0 | t: 0.651
train | epoch   1 | g_step:    740/  7140 | loss: 2.2881 | res: 2.4990 | span: 0.0120 | λ: 0.500 | lr: 9.7376e-05 | scale: 1.0 | t: 0.536
train | epoch   1 | g_step:    750/  7140 | loss: 1.8944 | res: 2.0756 | span: 0.0109 | λ: 0.500 | lr: 9.7305e-05 | scale: 1.0 | t: 0.582
train | epoch   1 | g_step:    760/  7140 | loss: 2.4393 | res: 2.6341 | span: 0.0147 | λ: 0.500 | lr: 9.7233e-05 | scale: 1.0 | t: 0.443
train | epoch   1 | g_step:    770/  7140 | loss: 2.4117 | res: 2.6493 | span: 0.0124 | λ: 0.500 | lr: 9.7161e-05 | scale: 1.0 | t: 0.621
train | epoch   1 | g_step:    780/  7140 | loss: 2.4524 | res: 2.6841 | span: 0.0150 | λ: 0.500 | lr: 9.7087e-05 | scale: 1.0 | t: 0.632
train | epoch   1 | g_step:    790/  7140 | loss: 2.4047 | res: 2.5718 | span: 0.0118 | λ: 0.500 | lr: 9.7013e-05 | scale: 1.0 | t: 0.596
train | epoch   1 | g_step:    800/  7140 | loss: 2.7092 | res: 2.9637 | span: 0.0119 | λ: 0.500 | lr: 9.6937e-05 | scale: 1.0 | t: 0.547
train | epoch   1 | g_step:    810/  7140 | loss: 2.4430 | res: 2.6949 | span: 0.0114 | λ: 0.500 | lr: 9.6861e-05 | scale: 1.0 | t: 0.550
train | epoch   1 | g_step:    820/  7140 | loss: 2.1046 | res: 2.2859 | span: 0.0127 | λ: 0.500 | lr: 9.6784e-05 | scale: 1.0 | t: 0.584
train | epoch   1 | g_step:    830/  7140 | loss: 2.1930 | res: 2.3645 | span: 0.0133 | λ: 0.500 | lr: 9.6706e-05 | scale: 1.0 | t: 0.633
train | epoch   1 | g_step:    840/  7140 | loss: 2.5519 | res: 2.7972 | span: 0.0126 | λ: 0.500 | lr: 9.6627e-05 | scale: 1.0 | t: 0.551
train | epoch   1 | g_step:    850/  7140 | loss: 2.3826 | res: 2.5593 | span: 0.0130 | λ: 0.500 | lr: 9.6547e-05 | scale: 1.0 | t: 0.553
train | epoch   1 | g_step:    860/  7140 | loss: 2.4241 | res: 2.6712 | span: 0.0150 | λ: 0.500 | lr: 9.6466e-05 | scale: 1.0 | t: 0.477
train | epoch   1 | g_step:    870/  7140 | loss: 2.4948 | res: 2.7502 | span: 0.0155 | λ: 0.500 | lr: 9.6385e-05 | scale: 1.0 | t: 0.448
train | epoch   1 | g_step:    880/  7140 | loss: 2.4855 | res: 2.7403 | span: 0.0135 | λ: 0.500 | lr: 9.6302e-05 | scale: 1.0 | t: 0.448
train | epoch   1 | g_step:    890/  7140 | loss: 2.3950 | res: 2.6048 | span: 0.0117 | λ: 0.500 | lr: 9.6219e-05 | scale: 1.0 | t: 0.534
train | epoch   1 | g_step:    900/  7140 | loss: 2.0039 | res: 2.2247 | span: 0.0123 | λ: 0.500 | lr: 9.6134e-05 | scale: 1.0 | t: 0.500
train | epoch   1 | g_step:    910/  7140 | loss: 2.1669 | res: 2.3849 | span: 0.0128 | λ: 0.500 | lr: 9.6049e-05 | scale: 1.0 | t: 0.438
train | epoch   1 | g_step:    920/  7140 | loss: 2.4294 | res: 2.6443 | span: 0.0132 | λ: 0.500 | lr: 9.5963e-05 | scale: 1.0 | t: 0.516
train | epoch   1 | g_step:    930/  7140 | loss: 2.5454 | res: 2.7506 | span: 0.0128 | λ: 0.500 | lr: 9.5876e-05 | scale: 1.0 | t: 0.547
train | epoch   1 | g_step:    940/  7140 | loss: 1.8870 | res: 2.0444 | span: 0.0126 | λ: 0.500 | lr: 9.5788e-05 | scale: 1.0 | t: 0.447
train | epoch   1 | g_step:    950/  7140 | loss: 2.3562 | res: 2.5837 | span: 0.0120 | λ: 0.500 | lr: 9.5699e-05 | scale: 1.0 | t: 0.430
train | epoch   1 | g_step:    960/  7140 | loss: 2.5496 | res: 2.7958 | span: 0.0123 | λ: 0.500 | lr: 9.5610e-05 | scale: 1.0 | t: 0.637
train | epoch   1 | g_step:    970/  7140 | loss: 2.7391 | res: 2.9541 | span: 0.0147 | λ: 0.500 | lr: 9.5519e-05 | scale: 1.0 | t: 0.664
train | epoch   1 | g_step:    980/  7140 | loss: 2.4934 | res: 2.7015 | span: 0.0128 | λ: 0.500 | lr: 9.5428e-05 | scale: 1.0 | t: 0.582
train | epoch   1 | g_step:    990/  7140 | loss: 2.4903 | res: 2.7490 | span: 0.0125 | λ: 0.500 | lr: 9.5336e-05 | scale: 1.0 | t: 0.556
train | epoch   1 | g_step:   1000/  7140 | loss: 1.9778 | res: 2.1388 | span: 0.0134 | λ: 0.500 | lr: 9.5242e-05 | scale: 1.0 | t: 0.468
train | epoch   1 | g_step:   1010/  7140 | loss: 2.4807 | res: 2.7090 | span: 0.0136 | λ: 0.500 | lr: 9.5148e-05 | scale: 1.0 | t: 0.471
train | epoch   1 | g_step:   1020/  7140 | loss: 2.6284 | res: 2.9015 | span: 0.0139 | λ: 0.500 | lr: 9.5053e-05 | scale: 1.0 | t: 0.500
train | epoch   1 | g_step:   1030/  7140 | loss: 2.5494 | res: 2.8188 | span: 0.0119 | λ: 0.500 | lr: 9.4958e-05 | scale: 1.0 | t: 0.553
train | epoch   1 | g_step:   1040/  7140 | loss: 2.4687 | res: 2.6950 | span: 0.0146 | λ: 0.500 | lr: 9.4861e-05 | scale: 1.0 | t: 0.681
train | epoch   1 | g_step:   1050/  7140 | loss: 2.3864 | res: 2.6129 | span: 0.0123 | λ: 0.500 | lr: 9.4763e-05 | scale: 1.0 | t: 0.647
train | epoch   1 | g_step:   1060/  7140 | loss: 2.6463 | res: 2.8715 | span: 0.0126 | λ: 0.500 | lr: 9.4665e-05 | scale: 1.0 | t: 0.480
train | epoch   1 | g_step:   1070/  7140 | loss: 2.7650 | res: 3.0528 | span: 0.0101 | λ: 0.500 | lr: 9.4566e-05 | scale: 1.0 | t: 0.527
train | epoch   1 | g_step:   1080/  7140 | loss: 2.4112 | res: 2.6376 | span: 0.0121 | λ: 0.500 | lr: 9.4466e-05 | scale: 1.0 | t: 0.552
train | epoch   1 | g_step:   1090/  7140 | loss: 2.2455 | res: 2.4167 | span: 0.0115 | λ: 0.500 | lr: 9.4365e-05 | scale: 1.0 | t: 0.522
train | epoch   1 | g_step:   1100/  7140 | loss: 2.5979 | res: 2.7788 | span: 0.0115 | λ: 0.500 | lr: 9.4263e-05 | scale: 1.0 | t: 0.583
train | epoch   1 | g_step:   1110/  7140 | loss: 2.3681 | res: 2.5158 | span: 0.0105 | λ: 0.500 | lr: 9.4160e-05 | scale: 1.0 | t: 0.641
train | epoch   1 | g_step:   1120/  7140 | loss: 2.1689 | res: 2.3574 | span: 0.0146 | λ: 0.500 | lr: 9.4057e-05 | scale: 1.0 | t: 0.665
train | epoch   1 | g_step:   1130/  7140 | loss: 2.6391 | res: 2.8973 | span: 0.0124 | λ: 0.500 | lr: 9.3952e-05 | scale: 1.0 | t: 0.611
train | epoch   1 | g_step:   1140/  7140 | loss: 2.5912 | res: 2.9054 | span: 0.0121 | λ: 0.500 | lr: 9.3847e-05 | scale: 1.0 | t: 0.430
train | epoch   1 | g_step:   1150/  7140 | loss: 2.7858 | res: 3.0380 | span: 0.0118 | λ: 0.500 | lr: 9.3741e-05 | scale: 1.0 | t: 0.617
train | epoch   1 | g_step:   1160/  7140 | loss: 2.6899 | res: 2.9159 | span: 0.0091 | λ: 0.500 | lr: 9.3634e-05 | scale: 1.0 | t: 0.561
train | epoch   1 | g_step:   1170/  7140 | loss: 2.6274 | res: 2.8312 | span: 0.0116 | λ: 0.500 | lr: 9.3526e-05 | scale: 1.0 | t: 0.650
train | epoch   1 | g_step:   1180/  7140 | loss: 2.4903 | res: 2.7369 | span: 0.0122 | λ: 0.500 | lr: 9.3417e-05 | scale: 1.0 | t: 0.475
train | epoch   1 | g_step:   1190/  7140 | loss: 2.1283 | res: 2.3292 | span: 0.0145 | λ: 0.500 | lr: 9.3308e-05 | scale: 1.0 | t: 0.558
train | epoch   1 | g_step:   1200/  7140 | loss: 2.5976 | res: 2.8668 | span: 0.0115 | λ: 0.500 | lr: 9.3198e-05 | scale: 1.0 | t: 0.642
train | epoch   1 | g_step:   1210/  7140 | loss: 2.5928 | res: 2.8215 | span: 0.0099 | λ: 0.500 | lr: 9.3087e-05 | scale: 1.0 | t: 0.497
train | epoch   1 | g_step:   1220/  7140 | loss: 2.2195 | res: 2.3947 | span: 0.0125 | λ: 0.500 | lr: 9.2975e-05 | scale: 1.0 | t: 0.647
train | epoch   1 | g_step:   1230/  7140 | loss: 2.5905 | res: 2.7991 | span: 0.0129 | λ: 0.500 | lr: 9.2862e-05 | scale: 1.0 | t: 0.647
train | epoch   1 | g_step:   1240/  7140 | loss: 2.4535 | res: 2.6788 | span: 0.0137 | λ: 0.500 | lr: 9.2748e-05 | scale: 1.0 | t: 0.496
train | epoch   1 | g_step:   1250/  7140 | loss: 2.6199 | res: 2.9408 | span: 0.0117 | λ: 0.500 | lr: 9.2634e-05 | scale: 1.0 | t: 0.681
train | epoch   1 | g_step:   1260/  7140 | loss: 2.1936 | res: 2.3658 | span: 0.0126 | λ: 0.500 | lr: 9.2518e-05 | scale: 1.0 | t: 0.589
train | epoch   1 | g_step:   1270/  7140 | loss: 2.6522 | res: 2.9904 | span: 0.0138 | λ: 0.500 | lr: 9.2402e-05 | scale: 1.0 | t: 0.619
train | epoch   1 | g_step:   1280/  7140 | loss: 2.4670 | res: 2.6521 | span: 0.0122 | λ: 0.500 | lr: 9.2285e-05 | scale: 1.0 | t: 0.536
train | epoch   1 | g_step:   1290/  7140 | loss: 2.2345 | res: 2.4559 | span: 0.0121 | λ: 0.500 | lr: 9.2168e-05 | scale: 1.0 | t: 0.501
train | epoch   1 | g_step:   1300/  7140 | loss: 2.2110 | res: 2.4354 | span: 0.0101 | λ: 0.500 | lr: 9.2049e-05 | scale: 1.0 | t: 0.537
train | epoch   1 | g_step:   1310/  7140 | loss: 2.2516 | res: 2.5843 | span: 0.0105 | λ: 0.500 | lr: 9.1930e-05 | scale: 1.0 | t: 0.495
train | epoch   1 | g_step:   1320/  7140 | loss: 2.2969 | res: 2.4780 | span: 0.0110 | λ: 0.500 | lr: 9.1809e-05 | scale: 1.0 | t: 0.487
train | epoch   1 | g_step:   1330/  7140 | loss: 2.9672 | res: 3.2502 | span: 0.0099 | λ: 0.500 | lr: 9.1688e-05 | scale: 1.0 | t: 0.542
train | epoch   1 | g_step:   1340/  7140 | loss: 2.2611 | res: 2.4754 | span: 0.0109 | λ: 0.500 | lr: 9.1567e-05 | scale: 1.0 | t: 0.569
train | epoch   1 | g_step:   1350/  7140 | loss: 1.9558 | res: 2.1384 | span: 0.0103 | λ: 0.500 | lr: 9.1444e-05 | scale: 1.0 | t: 0.579
train | epoch   1 | g_step:   1360/  7140 | loss: 2.3642 | res: 2.6214 | span: 0.0127 | λ: 0.500 | lr: 9.1321e-05 | scale: 1.0 | t: 0.564
train | epoch   1 | g_step:   1370/  7140 | loss: 2.3341 | res: 2.5484 | span: 0.0128 | λ: 0.500 | lr: 9.1196e-05 | scale: 1.0 | t: 0.429
train | epoch   1 | g_step:   1380/  7140 | loss: 2.5684 | res: 2.8267 | span: 0.0124 | λ: 0.500 | lr: 9.1071e-05 | scale: 1.0 | t: 0.572
train | epoch   1 | g_step:   1390/  7140 | loss: 2.5475 | res: 2.8164 | span: 0.0124 | λ: 0.500 | lr: 9.0946e-05 | scale: 1.0 | t: 0.547
train | epoch   1 | g_step:   1400/  7140 | loss: 2.3520 | res: 2.6093 | span: 0.0113 | λ: 0.500 | lr: 9.0819e-05 | scale: 1.0 | t: 0.612
train | epoch   1 | g_step:   1410/  7140 | loss: 2.1969 | res: 2.4123 | span: 0.0144 | λ: 0.500 | lr: 9.0692e-05 | scale: 1.0 | t: 0.637
train | epoch   1 | g_step:   1420/  7140 | loss: 2.6008 | res: 2.8144 | span: 0.0114 | λ: 0.500 | lr: 9.0563e-05 | scale: 1.0 | t: 0.626
dev | avg_loss: 2.3818359375 | {'exact_match': 2.5, 'rougeL': 20.3591} | threshold: None
train | epoch   1 | g_step:   1430/  7140 | loss: 2.8291 | res: 3.0518 | span: 0.0125 | λ: 0.500 | lr: 9.0435e-05 | scale: 1.0 | t: 0.489
train | epoch   2 | g_step:   1440/  7140 | loss: 1.9261 | res: 2.1175 | span: 0.0108 | λ: 0.500 | lr: 9.0305e-05 | scale: 1.0 | t: 0.514
train | epoch   2 | g_step:   1450/  7140 | loss: 1.9962 | res: 2.1704 | span: 0.0105 | λ: 0.500 | lr: 9.0174e-05 | scale: 1.0 | t: 0.659
train | epoch   2 | g_step:   1460/  7140 | loss: 1.7369 | res: 1.8908 | span: 0.0097 | λ: 0.500 | lr: 9.0043e-05 | scale: 1.0 | t: 0.546
train | epoch   2 | g_step:   1470/  7140 | loss: 1.6044 | res: 1.7880 | span: 0.0126 | λ: 0.500 | lr: 8.9911e-05 | scale: 1.0 | t: 0.634
train | epoch   2 | g_step:   1480/  7140 | loss: 2.1124 | res: 2.3424 | span: 0.0117 | λ: 0.500 | lr: 8.9778e-05 | scale: 1.0 | t: 0.738
train | epoch   2 | g_step:   1490/  7140 | loss: 1.9804 | res: 2.1396 | span: 0.0095 | λ: 0.500 | lr: 8.9645e-05 | scale: 1.0 | t: 0.478
train | epoch   2 | g_step:   1500/  7140 | loss: 1.9027 | res: 2.0804 | span: 0.0125 | λ: 0.500 | lr: 8.9510e-05 | scale: 1.0 | t: 0.566
train | epoch   2 | g_step:   1510/  7140 | loss: 1.9804 | res: 2.1457 | span: 0.0118 | λ: 0.500 | lr: 8.9375e-05 | scale: 1.0 | t: 0.515
train | epoch   2 | g_step:   1520/  7140 | loss: 2.2495 | res: 2.4433 | span: 0.0122 | λ: 0.500 | lr: 8.9239e-05 | scale: 1.0 | t: 0.509
train | epoch   2 | g_step:   1530/  7140 | loss: 2.1302 | res: 2.3806 | span: 0.0119 | λ: 0.500 | lr: 8.9102e-05 | scale: 1.0 | t: 0.464
train | epoch   2 | g_step:   1540/  7140 | loss: 1.7618 | res: 1.9506 | span: 0.0118 | λ: 0.500 | lr: 8.8965e-05 | scale: 1.0 | t: 0.459
train | epoch   2 | g_step:   1550/  7140 | loss: 2.0357 | res: 2.1958 | span: 0.0121 | λ: 0.500 | lr: 8.8827e-05 | scale: 1.0 | t: 0.650
train | epoch   2 | g_step:   1560/  7140 | loss: 2.1631 | res: 2.3776 | span: 0.0106 | λ: 0.500 | lr: 8.8688e-05 | scale: 1.0 | t: 0.630
train | epoch   2 | g_step:   1570/  7140 | loss: 1.7109 | res: 1.8578 | span: 0.0119 | λ: 0.500 | lr: 8.8548e-05 | scale: 1.0 | t: 0.543
train | epoch   2 | g_step:   1580/  7140 | loss: 1.7571 | res: 1.8894 | span: 0.0130 | λ: 0.500 | lr: 8.8408e-05 | scale: 1.0 | t: 0.552
train | epoch   2 | g_step:   1590/  7140 | loss: 1.8900 | res: 2.0513 | span: 0.0149 | λ: 0.500 | lr: 8.8267e-05 | scale: 1.0 | t: 0.525
train | epoch   2 | g_step:   1600/  7140 | loss: 1.7274 | res: 1.8652 | span: 0.0110 | λ: 0.500 | lr: 8.8125e-05 | scale: 1.0 | t: 0.468
train | epoch   2 | g_step:   1610/  7140 | loss: 2.0044 | res: 2.1569 | span: 0.0126 | λ: 0.500 | lr: 8.7982e-05 | scale: 1.0 | t: 0.521
train | epoch   2 | g_step:   1620/  7140 | loss: 1.8203 | res: 2.0072 | span: 0.0097 | λ: 0.500 | lr: 8.7839e-05 | scale: 1.0 | t: 0.517
train | epoch   2 | g_step:   1630/  7140 | loss: 1.9031 | res: 2.0794 | span: 0.0111 | λ: 0.500 | lr: 8.7695e-05 | scale: 1.0 | t: 0.501
train | epoch   2 | g_step:   1640/  7140 | loss: 1.6598 | res: 1.7939 | span: 0.0093 | λ: 0.500 | lr: 8.7550e-05 | scale: 1.0 | t: 0.482
train | epoch   2 | g_step:   1650/  7140 | loss: 2.0685 | res: 2.2619 | span: 0.0102 | λ: 0.500 | lr: 8.7404e-05 | scale: 1.0 | t: 0.446
train | epoch   2 | g_step:   1660/  7140 | loss: 1.4949 | res: 1.6506 | span: 0.0106 | λ: 0.500 | lr: 8.7258e-05 | scale: 1.0 | t: 0.634
train | epoch   2 | g_step:   1670/  7140 | loss: 2.0445 | res: 2.2448 | span: 0.0117 | λ: 0.500 | lr: 8.7111e-05 | scale: 1.0 | t: 0.554
train | epoch   2 | g_step:   1680/  7140 | loss: 2.0953 | res: 2.2777 | span: 0.0122 | λ: 0.500 | lr: 8.6963e-05 | scale: 1.0 | t: 0.549
